STRUCTURE,STRUCTURE_ID,ACTION,REF_AREA,MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,CURRENCY,BASE_PER,METHODOLOGY,DECIMALS,PRICE_BASE,ADJUSTMENT
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1990,0.0141904602964613,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1991,0.0218966927728883,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1992,0.0199816542877788,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1993,-0.00315881817082009,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1994,0.0161078418446328,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1995,0.0250307385316295,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1996,0.0286601919704979,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1997,0.0551311002766003,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1998,0.048723864293004,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,1999,0.0791628341731968,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2000,0.101339452024912,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2001,0.00319828786719456,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2002,-0.0262731004576925,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2003,0.0189373019406358,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2004,0.0465741764077151,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2005,0.00883555821159471,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2006,0.0424178234198814,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2007,0.0583409330513085,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2008,0.00998502560595091,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2009,-0.0879504692759017,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2010,8.83191420141741E-05,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2011,-0.0182242932841623,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2012,-0.00644274005366246,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2013,-0.00279909714190538,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2014,0.0213302641558293,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2015,0.018977520871614,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2016,0.00271790434683226,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2017,0.0238357275477978,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2018,0.0263549979530588,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2019,0.0126305475054584,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2020,-0.0475411125228517,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2021,0.0569678269708379,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2022,0.0211794057491621,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2023,0.00670297087475727,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2024,0.00809963035036641,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CTGSVD,A,2025,0.00735133303853083,,PD,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,1995,0.563488726921786,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,1996,0.577649636943364,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,1997,0.537791156559894,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,1998,0.578162292290056,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,1999,0.627904930564243,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2000,0.592132850060978,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2001,0.596049868645723,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2002,0.587613265682039,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2003,0.650748793078365,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2004,0.630944333116119,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2005,0.579752769017919,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2006,0.597090990322426,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2007,0.662609542711051,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2008,0.659612072618265,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2009,0.614539516657948,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2010,0.476243194029455,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2011,0.405774279680964,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2012,0.364985201522963,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2013,0.34403142357058,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2014,0.345467456780835,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2015,0.313002829236536,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2016,0.311150512589256,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2017,0.32640046700534,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2018,0.354633744958079,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2019,0.353425335894161,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2020,0.343451818582683,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2021,0.387843174818473,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2022,0.418758936666537,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2023,0.396895738584041,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2024,0.400812402921938,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,MSHA,A,2025,0.394989684680148,,PT_P7_W,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,1995,-3779138700.66082,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,1996,-5676062269.11244,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,1997,-5741236426.59751,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,1998,-4282704158.562,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,1999,-6251410893.9053,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2000,-11069068394.6691,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2001,-10588755154.6533,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2002,-10491008110.2867,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2003,-16709627304.7159,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2004,-17729384046.8803,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2005,-21546965596.6174,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2006,-31179001833.6897,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2007,-46873547429.1412,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2008,-52032795989.7488,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2009,-40206059268.3208,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2010,-28405149236.6194,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2011,-25238587091.0814,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2012,-8832501687.06545,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2013,-3250651459.39185,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2014,-2474427675.51132,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2015,-2244645234.27091,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2016,-4036565441.88673,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2017,-4827076022.28272,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2018,-6791592372.55181,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2019,-3158281343.79784,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2020,-9305718261.00718,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2021,-14325719445.2456,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2022,-22028362517.6709,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2023,-15988163061.88,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2024,-14953897913.5291,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,CBD,A,2025,-10487733428.701,,USD_EXC,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,1995,409239.032193955,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,1996,439941.210395566,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,1997,439053.076780165,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,1998,503588.734991682,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,1999,557704.793312896,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2000,533996.054654264,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2001,508375.000027015,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2002,492650,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2003,472650.000000003,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2004,519975,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2005,493550,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2006,448225,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2007,418350,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2008,387875,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2009,484700,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2010,639374.999999998,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2011,881825,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2012,1195100,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2013,1330350,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2014,1274425,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2015,1196950,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2016,1130945.9325,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2017,1027050,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2018,915025,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2019,818875.000000003,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2020,754975,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2021,677675,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2022,588200.000000003,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2023,521783.706116803,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2024,460136.681274383,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,UN,A,2025,456335.953342942,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,1995,0.679613202100981,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,1996,0.706262638672331,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,1997,0.801017516139101,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,1998,0.866532175361049,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,1999,0.897116887805317,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2000,1.07249993230936,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2001,1.11663108833636,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2002,1.06106513282084,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2003,0.885163216727309,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2004,0.804862094234843,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2005,0.804619415077062,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2006,0.796697220760241,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2007,0.730485427146717,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2008,0.683982339822684,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2009,0.719800423489554,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2010,0.755043518257105,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2011,0.719158754470168,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2012,0.778006210395884,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2013,0.753297658306669,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2014,0.753695140645585,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2015,0.901451643908026,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2016,0.904281526915113,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2017,0.887107173889518,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2018,0.847324485146496,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2019,0.893348371188595,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2020,0.877541570440431,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2021,0.845553392731666,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2022,0.950882523746785,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2023,0.924835342532468,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2024,0.923621226708075,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EXCHUD,A,2025,0.92439,,XDC_USD,0,EUR,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,1995,2382898.41715539,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,1996,2381977.04512363,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,1997,2380019.12955613,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,1998,2493347.88946337,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,1999,2548630.21136935,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2000,2569936.93960394,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2001,2618226.55864195,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2002,2717439.85669037,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2003,2770129.03699222,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2004,2874779.66085458,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2005,2956671.65175,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2006,3069855.616,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2007,3151157.8885,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2008,3214831.25,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2009,3190806,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2010,3138251,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2011,3001992.25,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2012,2850294.25,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2013,2852697.75,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2014,2998741,,PS,0,,,,2,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.1),I,GRC,EE,A,2015,2978989.25,,PS,0,,,,2,,
